Column1.id,Column1.bedrooms,Column1.price
c_7210669366,1,1725
c_7214041292,1,1725
c_7214399995,1,1725
c_7215051595,1,1725
c_7219069746,1,1725
c_7219473308,1,1725
c_7219672207,1,1725
c_7220434986,1,1725
c_7222160728,1,1725
c_7222670736,1,1725
c_7223171223,1,1725
c_7224215760,1,1725
k_1517833846,1,1725
c_7192191310,1,1730
c_7192761629,1,1730
c_7197641476,1,1730
c_7198744048,1,1730
c_7198939339,2,1730
c_7223702386,1,1730
c_7206583381,1,1740
c_7214624099,1,1740
c_7216496350,1,1740
c_7220166711,2,1740
c_7193128449,1,1745
c_7205831762,1,1745
c_7206790533,1,1745
c_7210025429,1,1745
c_7210298552,1,1745
c_7211969863,1,1745
c_7216132149,1,1745
c_7217979313,1,1745
c_7218930111,1,1745
c_7220573382,1,1745
c_7221260020,1,1745
c_7218149119,1,1748
c_7201236804,1,1749
c_7211390348,1,1749
c_7213543820,1,1749
c_7213930532,1,1749
c_7213938737,1,1749
c_7214424655,1,1749
c_7217634737,1,1749
c_7219230390,1,1749
c_7220520744,1,1749
c_7221445427,1,1749
c_7221797564,1,1749
c_7223080220,1,1749
c_7223281684,1,1749
c_7223705847,1,1749
c_7224158869,1,1749
c_7224913357,1,1749
c_7225150234,1,1749
k_1505788298,1,1749
k_1505788424,1,1749
k_1513821497,1,1749
c_7177704397,1,1750
c_7179488133,1,1750
c_7181834733,1,1750
c_7184150684,1,1750
c_7184484802,1,1750
c_7187183932,1,1750
c_7188123779,1,1750
c_7188374740,1,1750
c_7188494517,1,1750
c_7189555289,1,1750
c_7189814916,1,1750
c_7190810126,1,1750
c_7190838788,1,1750
c_7191275369,1,1750
c_7191582926,1,1750
c_7192342332,1,1750
c_7192454265,1,1750
c_7192538950,1,1750
c_7192573635,1,1750
c_7192809266,1,1750
c_7193120089,1,1750
c_7193152496,1,1750
c_7193672302,1,1750
c_7193713307,1,1750
c_7194965950,1,1750
c_7196060510,1,1750
c_7196201141,1,1750
c_7196216351,1,1750
c_7196246424,1,1750
c_7196271983,2,1750
c_7196544992,1,1750
c_7196576130,1,1750
c_7196745063,1,1750
c_7196982763,1,1750
c_7197332753,1,1750
c_7197337180,1,1750
c_7197657919,2,1750
c_7197958558,1,1750
c_7198507755,1,1750
c_7198516934,1,1750
c_7198524244,1,1750
c_7198548975,1,1750
c_7198788348,1,1750
c_7199204466,1,1750
c_7199753121,1,1750
c_7199982353,1,1750
c_7200677670,1,1750
c_7200754994,2,1750
c_7200910053,2,1750
c_7201415310,2,1750
c_7201657221,1,1750
c_7201892853,1,1750
c_7202004011,1,1750
c_7202112481,1,1750
c_7202707132,1,1750
c_7202724306,1,1750
c_7202801581,1,1750
c_7203060517,1,1750
c_7203092296,2,1750
c_7203418380,1,1750
c_7203803244,1,1750
c_7204134598,1,1750
c_7204244855,2,1750
c_7204273510,1,1750
c_7204293017,4,1750
c_7204660317,1,1750
c_7204706603,1,1750
c_7204845445,2,1750
c_7205038362,1,1750
c_7205212110,2,1750
c_7205419215,1,1750
c_7205446070,2,1750
c_7205462071,1,1750
c_7205570836,1,1750
c_7205654283,1,1750
c_7205655931,1,1750
c_7205719701,1,1750
c_7205724137,1,1750
c_7205801069,1,1750
c_7205912416,1,1750
c_7206364077,1,1750
c_7206374711,1,1750
c_7206379206,1,1750
c_7206610403,1,1750
c_7206611946,1,1750
c_7206713950,1,1750
c_7207078398,1,1750
c_7207393134,1,1750
c_7207656147,1,1750
c_7207876582,1,1750
c_7207992638,1,1750
c_7207993617,1,1750
c_7208071405,1,1750
c_7208099723,2,1750
c_7208368381,1,1750
c_7209211383,1,1750
c_7209245596,1,1750
c_7209459062,1,1750
c_7209587749,1,1750
c_7209667180,1,1750
c_7209671648,1,1750
c_7209706132,1,1750
c_7209712889,1,1750
c_7209875124,1,1750
c_7210181621,1,1750
c_7210317598,1,1750
c_7210765585,1,1750
c_7210953123,1,1750
c_7211062009,1,1750
c_7211111403,1,1750
c_7211172588,1,1750
c_7211482600,1,1750
c_7211889111,2,1750
c_7212397167,1,1750
c_7213062985,1,1750
c_7213199835,2,1750
c_7213362866,2,1750
c_7213775923,1,1750
c_7213892536,2,1750
c_7214194262,1,1750
c_7214476773,1,1750
c_7214477116,1,1750
c_7214479783,1,1750
c_7214482366,1,1750
c_7214486308,1,1750
c_7214488701,1,1750
c_7214491490,1,1750
c_7214515787,1,1750
c_7214526007,1,1750
c_7214705326,1,1750
c_7214715733,1,1750
c_7215135714,1,1750
c_7215322579,2,1750
c_7215487579,1,1750
c_7215690928,1,1750
c_7215873525,1,1750
c_7216056978,1,1750
c_7216085288,1,1750
c_7216174308,1,1750
c_7216176136,1,1750
c_7216459985,2,1750
c_7216882126,1,1750
c_7217245224,2,1750
c_7217257144,1,1750
c_7217407370,1,1750
c_7217624877,2,1750
c_7217747271,2,1750
c_7217770323,1,1750
c_7217794776,2,1750
c_7217825824,1,1750
c_7217829069,1,1750
c_7218015875,1,1750
c_7218337173,1,1750
c_7218473141,1,1750
c_7218479551,1,1750
c_7218510145,1,1750
c_7218697112,1,1750
c_7218736560,1,1750
c_7219287701,1,1750
c_7219655029,2,1750
c_7219950393,2,1750
c_7220261759,1,1750
c_7220532000,1,1750
c_7220570669,1,1750
c_7220637448,1,1750
c_7221070138,1,1750
c_7221187977,1,1750
c_7221283792,1,1750
c_7221605935,1,1750
c_7221821000,1,1750
c_7221941824,1,1750
c_7222039722,1,1750
c_7222041854,1,1750
c_7222295612,1,1750
c_7222414926,2,1750
c_7222525835,1,1750
c_7222845925,1,1750
c_7222940643,1,1750
c_7223178294,1,1750
c_7223248168,1,1750
c_7223615612,2,1750
c_7223717150,1,1750
c_7223755360,1,1750
c_7224030012,2,1750
c_7224035609,1,1750
c_7224136469,1,1750
c_7224207239,1,1750
c_7224216817,1,1750
c_7224357727,2,1750
c_7224457520,1,1750
c_7224913503,1,1750
c_7225079390,1,1750
c_7225124311,1,1750
k_1501959439,1,1750
k_1505977774,1,1750
k_1517763141,1,1750
k_1517780595,1,1750
k_1517810219,1,1750
k_1517870925,1,1750
k_1517872867,1,1750
k_1517887635,1,1750
k_1513434374,1,1759
k_1515568332,1,1759
c_7198704867,1,1760
k_1505788384,1,1769
k_1511216091,1,1769
c_7188819041,1,1770
c_7205034894,1,1770
c_7209473417,1,1770
c_7225032794,1,1770
c_7192488333,1,1775
c_7200878498,1,1775
c_7201934011,1,1775
c_7206886946,1,1775
c_7207444196,1,1775
c_7209900960,1,1775
c_7209908122,1,1775
c_7211519267,1,1775
c_7212766497,2,1775
c_7214494565,1,1775
c_7214497962,1,1775
c_7214500990,1,1775
c_7216178985,1,1775
c_7216283503,1,1775
c_7219735274,1,1775
c_7220022728,2,1775
c_7220028685,1,1775
c_7220564960,1,1775
c_7221077274,1,1775
c_7222750311,1,1775
k_1514834713,1,1779
c_7195731340,1,1780
c_7199351317,1,1780
c_7202804973,1,1780
c_7203462420,1,1780
c_7206326227,1,1780
c_7206413807,1,1780
c_7206630609,1,1780
c_7206800850,1,1780
c_7207223917,1,1780
c_7207385208,1,1780
c_7207878850,1,1780
c_7208919270,1,1780
c_7209137596,1,1780
c_7209548259,1,1780
c_7209731872,1,1780
c_7210132961,1,1780
c_7210370003,1,1780
c_7210832002,1,1780
c_7211101837,1,1780
c_7211323491,1,1780
c_7211691346,1,1780
c_7211993774,1,1780
c_7214503843,1,1780
c_7214723117,1,1780
c_7217085804,1,1780
c_7217831412,1,1780
c_7218454165,1,1780
c_7218457117,1,1780
c_7218606210,1,1780
c_7223251464,1,1780
k_1517788265,1,1780
k_1517819132,1,1780
k_1517851378,1,1780
c_7201338839,1,1782
k_1505788185,1,1783
c_7205806358,1,1785
c_7217087725,1,1785
c_7190320927,1,1789
k_1505746766,1,1789
k_1513434785,1,1789
c_7191521358,1,1790
c_7191883489,1,1790
c_7192837305,1,1790
c_7193715594,1,1790
c_7198053995,1,1790
c_7200015660,3,1790
c_7200089543,1,1790
c_7200816931,1,1790
c_7201264321,1,1790
c_7201460020,1,1790
c_7201862228,1,1790
c_7201995532,1,1790
c_7202440746,1,1790
c_7202612295,1,1790
c_7203082865,1,1790
c_7203320156,1,1790
c_7203682018,1,1790
c_7203823563,1,1790
c_7204238662,1,1790
c_7204535395,1,1790
c_7204836025,1,1790
c_7205163149,1,1790
c_7205468485,1,1790
c_7205865325,1,1790
c_7206413002,1,1790
c_7206506830,1,1790
c_7206797406,1,1790
c_7207362036,1,1790
c_7207951819,1,1790
c_7209062560,1,1790
c_7209693673,1,1790
c_7210281972,1,1790
c_7210380960,1,1790
c_7210512375,2,1790
c_7210855325,1,1790
c_7211427369,1,1790
c_7212026347,1,1790
c_7212534685,1,1790
c_7213148659,1,1790
c_7213803966,1,1790
c_7214362080,1,1790
c_7214909944,1,1790
c_7215100631,1,1790
c_7215561618,1,1790
c_7218351434,1,1790
c_7221750423,1,1790
c_7224062504,1,1790
c_7225133185,1,1790
k_1517275146,1,1790
k_1517774351,1,1790
c_7177143667,1,1795
c_7179488658,2,1795
c_7181115619,1,1795
c_7182681591,2,1795
c_7183272895,2,1795
c_7190732053,1,1795
c_7191027176,2,1795
c_7192337918,1,1795
c_7192470599,1,1795
c_7196204883,2,1795
c_7197166610,1,1795
c_7197341431,1,1795
c_7198349784,2,1795
c_7198825571,1,1795
c_7200446602,1,1795
c_7200604673,2,1795
c_7201042666,1,1795
c_7201070230,2,1795
c_7201285284,1,1795
c_7201444307,2,1795
c_7201499895,1,1795
c_7202613734,2,1795
c_7203814131,1,1795
c_7205806172,2,1795
c_7206737778,2,1795
c_7207373325,1,1795
c_7207446745,1,1795
c_7207502432,1,1795
c_7207818219,1,1795
c_7208070052,1,1795
c_7208080083,1,1795
c_7208813210,1,1795
c_7209109279,1,1795
c_7209202500,1,1795
c_7209291479,1,1795
c_7210072447,1,1795
c_7210182837,1,1795
c_7210685961,1,1795
c_7210814762,1,1795
c_7211207532,1,1795
c_7211653033,1,1795
c_7212754882,1,1795
c_7214542701,1,1795
c_7214877090,2,1795
c_7214931665,1,1795
c_7214975923,1,1795
c_7215182235,1,1795
c_7216146103,1,1795
c_7216609216,2,1795
c_7218703342,2,1795
c_7219028282,1,1795
c_7219061175,1,1795
c_7220282888,1,1795
c_7220738665,1,1795
c_7220938169,1,1795
c_7221250475,2,1795
c_7221609628,1,1795
c_7221966456,1,1795
c_7222759564,1,1795
c_7223013919,1,1795
c_7223088960,1,1795
c_7223263556,1,1795
c_7224213258,1,1795
c_7224218728,1,1795
c_7224234621,1,1795
c_7224368178,1,1795
k_1517889025,1,1795
c_7174609647,1,1798
k_1517780314,1,1798
c_7191015688,1,1799
c_7195891350,2,1799
c_7196070720,2,1799
c_7197666608,2,1799
c_7198473199,2,1799
c_7199078609,1,1799
c_7199462548,1,1799
c_7210167924,2,1799
c_7210217960,1,1799
c_7214699760,1,1799
c_7215729751,1,1799
c_7218763492,2,1799
c_7219328148,2,1799
k_1505788370,1,1799
k_1505889723,1,1799
c_7174739409,1,1800
c_7174765527,1,1800
c_7175561680,1,1800
c_7176019765,3,1800
c_7177506215,2,1800
c_7177705483,1,1800
c_7180189295,1,1800
c_7183188880,1,1800
c_7183189823,1,1800
c_7183191860,1,1800
c_7184254368,1,1800
c_7184285263,1,1800
c_7184564846,1,1800
c_7185184793,2,1800
c_7185516189,1,1800
c_7185937615,1,1800
c_7185951087,1,1800
c_7186249435,2,1800
c_7187743254,1,1800
c_7188395191,1,1800
c_7188735111,2,1800
c_7188847116,1,1800
c_7188862700,1,1800
c_7188863263,1,1800
c_7188990784,1,1800
c_7189521916,1,1800
c_7189772712,3,1800
c_7190567583,1,1800
c_7190567768,2,1800
c_7190568424,1,1800
c_7190572265,2,1800
c_7190572926,2,1800
c_7190578789,1,1800
c_7191017397,1,1800
c_7191217145,2,1800
c_7191220390,2,1800
c_7191297121,1,1800
c_7191305636,2,1800
c_7191855082,1,1800
c_7192349221,1,1800
c_7192485131,2,1800
c_7192508590,1,1800
c_7192838918,1,1800
c_7193497896,1,1800
c_7193684566,1,1800
c_7193953615,1,1800
c_7194652961,1,1800
c_7195086756,1,1800
c_7195089593,1,1800
c_7195352230,2,1800
c_7195521303,1,1800
c_7195689486,1,1800
c_7195837843,1,1800
c_7195995149,1,1800
c_7196039561,1,1800
c_7196042879,1,1800
c_7196051769,1,1800
c_7196197306,1,1800
c_7196229763,1,1800
c_7196328799,1,1800
c_7196765021,3,1800
c_7197090894,1,1800
c_7197183270,2,1800
c_7197223253,1,1800
c_7197344184,1,1800
c_7197347158,1,1800
c_7197349869,1,1800
c_7197685100,1,1800
c_7197973122,1,1800
c_7198290701,1,1800
c_7198627639,1,1800
c_7198687261,1,1800
c_7198743835,1,1800
c_7198826776,1,1800
c_7198827843,1,1800
c_7198829044,1,1800
c_7199147471,2,1800
c_7199297393,1,1800
c_7199354071,1,1800
c_7199356172,1,1800
c_7199742761,1,1800
c_7199745457,1,1800
c_7199747698,1,1800
c_7199749086,1,1800
c_7199749956,1,1800
c_7199752088,1,1800
c_7199806483,1,1800
c_7200034687,2,1800
c_7200098500,2,1800
c_7200271777,1,1800
c_7200337937,1,1800
c_7200755903,1,1800
c_7200775317,1,1800
c_7200881053,1,1800
c_7201111167,1,1800
c_7201254205,1,1800
c_7201412287,2,1800
c_7201643645,1,1800
c_7201668279,1,1800
c_7201707943,1,1800
c_7201892850,2,1800
c_7202004464,2,1800
c_7202146768,1,1800
c_7202179084,1,1800
c_7202694764,1,1800
c_7202745971,1,1800
c_7202798848,1,1800
c_7203117369,1,1800
c_7203119928,1,1800
c_7203131988,1,1800
c_7203177644,1,1800
c_7203257383,1,1800
c_7203421243,1,1800
c_7203619918,1,1800
c_7203768957,2,1800
c_7203804412,1,1800
c_7203805012,1,1800
c_7203875796,2,1800
c_7204136442,1,1800
c_7204948008,2,1800
c_7205034192,1,1800
c_7205114279,1,1800
c_7205117569,1,1800
c_7205289278,2,1800
c_7205462027,1,1800
c_7205463056,1,1800
c_7205619953,1,1800
c_7205727279,1,1800
c_7206154556,1,1800
c_7206227708,1,1800
c_7206260775,2,1800
c_7206435234,1,1800
c_7206580265,1,1800
c_7206613197,1,1800
c_7206614569,1,1800
c_7206630026,1,1800
c_7206712180,1,1800
c_7206714166,1,1800
c_7206714256,1,1800
c_7206775132,1,1800
c_7206938427,2,1800
c_7206940028,2,1800
c_7207129588,2,1800
c_7207317144,1,1800
c_7207437674,1,1800
c_7207505162,1,1800
c_7207508165,1,1800
c_7207532127,2,1800
c_7207640370,1,1800
c_7207790644,2,1800
c_7207815164,1,1800
c_7207925947,1,1800
c_7207993919,1,1800
c_7208038730,1,1800
c_7208049052,1,1800
c_7208296930,1,1800
c_7208319804,1,1800
c_7208497828,1,1800
c_7208556049,1,1800
c_7208566810,2,1800
c_7208583820,1,1800
c_7208623490,2,1800
c_7208782403,1,1800
c_7208862880,2,1800
c_7208923241,1,1800
c_7209017105,1,1800
c_7209065211,1,1800
c_7209098191,3,1800
c_7209231621,1,1800
c_7209364007,1,1800
c_7209408556,1,1800
c_7209474505,1,1800
c_7209478096,1,1800
c_7209675787,1,1800
c_7209833903,1,1800
c_7209839005,3,1800
c_7209880905,2,1800
c_7209923241,2,1800
c_7209998804,1,1800
c_7210120442,1,1800
c_7210183495,2,1800
c_7210257343,1,1800
c_7210258195,1,1800
c_7210277212,2,1800
c_7210285017,2,1800
c_7210386437,1,1800
c_7210402279,1,1800
c_7210415327,2,1800
c_7210463956,1,1800
c_7210546158,2,1800
c_7210686793,1,1800
c_7210712672,1,1800
c_7210795380,1,1800
c_7210819173,2,1800
c_7210841410,1,1800
c_7210900644,2,1800
c_7210990457,2,1800
c_7210993133,2,1800
c_7211111699,1,1800
c_7211183214,1,1800
c_7211272621,2,1800
c_7211328304,1,1800
c_7211637676,2,1800
c_7211659234,2,1800
c_7211736231,1,1800
c_7211830673,2,1800
c_7211872092,1,1800
c_7212331561,2,1800
c_7212421704,2,1800
c_7212642911,1,1800
c_7212871854,1,1800
c_7213012666,1,1800
c_7213179273,2,1800
c_7213260453,1,1800
c_7213289225,2,1800
c_7213294812,1,1800
c_7213305809,1,1800
c_7213307321,1,1800
c_7213384085,2,1800
c_7213742970,2,1800
c_7213883907,1,1800
c_7213887279,1,1800
c_7213926613,1,1800
c_7213956407,1,1800
c_7214004911,2,1800
c_7214037519,1,1800
c_7214288985,2,1800
c_7214506257,1,1800
c_7214508492,1,1800
c_7214510798,1,1800
c_7214514360,1,1800
c_7214517372,1,1800
c_7214562764,1,1800
c_7214595019,1,1800
c_7214607464,1,1800
c_7214748393,2,1800
c_7214776926,1,1800
c_7214778048,1,1800
c_7214885294,1,1800
c_7214910718,1,1800
c_7214915340,2,1800
c_7214920173,1,1800
c_7215009616,1,1800
c_7215053968,2,1800
c_7215103796,1,1800
c_7215148315,2,1800
c_7215225711,1,1800
c_7215343334,2,1800
c_7215345937,1,1800
c_7215421646,2,1800
c_7215512055,2,1800
c_7215627150,1,1800
c_7215932599,2,1800
c_7216126039,2,1800
c_7216170462,2,1800
c_7216241535,2,1800
c_7216283788,1,1800
c_7216316354,2,1800
c_7216411146,1,1800
c_7216412639,1,1800
c_7216549209,1,1800
c_7216557765,1,1800
c_7216560151,2,1800
c_7216617712,2,1800
c_7216746447,1,1800
c_7216749421,1,1800
c_7216781476,2,1800
c_7217031390,1,1800
c_7217086909,1,1800
c_7217166642,2,1800
c_7217170115,2,1800
c_7217202036,1,1800
c_7217225985,2,1800
c_7217279809,1,1800
c_7217303102,1,1800
c_7217370601,1,1800
c_7217410347,1,1800
c_7217414333,1,1800
c_7217562519,1,1800
c_7217698766,1,1800
c_7217779883,2,1800
c_7217782678,2,1800
c_7217891768,1,1800
c_7218054723,1,1800
c_7218196227,1,1800
c_7218385100,1,1800
c_7218386077,1,1800
c_7218459058,1,1800
c_7218465906,1,1800
c_7218738441,1,1800
c_7218740061,1,1800
c_7218740894,2,1800
c_7218752512,1,1800
c_7218873422,2,1800
c_7218914526,1,1800
c_7219160457,1,1800
c_7219351771,2,1800
c_7219362624,2,1800
c_7219372657,1,1800
c_7219410433,1,1800
c_7219481971,2,1800
c_7219510039,2,1800
c_7219672846,1,1800
c_7219807519,1,1800
c_7219809925,1,1800
c_7220018347,1,1800
c_7220567303,2,1800
c_7220622738,2,1800
c_7220700198,1,1800
c_7220731888,1,1800
c_7220893836,1,1800
c_7220916047,1,1800
c_7220940531,1,1800
c_7221007963,2,1800
c_7221010514,2,1800
c_7221059789,1,1800
c_7221126352,1,1800
c_7221427366,2,1800
c_7221499062,1,1800
c_7221511994,2,1800
c_7221558828,2,1800
c_7221640345,2,1800
c_7221811843,1,1800
c_7221881543,1,1800
c_7221994797,1,1800
c_7222035293,2,1800
c_7222040166,1,1800
c_7222041157,1,1800
c_7222117245,1,1800
c_7222137186,2,1800
c_7222190240,2,1800
c_7222452510,1,1800
c_7222527029,2,1800
c_7222598850,1,1800
c_7222972824,1,1800
c_7223038537,1,1800
c_7223072915,1,1800
c_7223105674,1,1800
c_7223159956,1,1800
c_7223172782,1,1800
c_7223189807,1,1800
c_7223254019,1,1800
c_7223442572,2,1800
c_7223610915,2,1800
c_7223617190,1,1800
c_7223712996,1,1800
c_7223724873,2,1800
c_7223731919,1,1800
c_7223735183,2,1800
c_7223844482,1,1800
c_7223901430,1,1800
c_7223923044,1,1800
c_7224019713,1,1800
c_7224063507,1,1800
c_7224097885,1,1800
c_7224335385,1,1800
c_7224375769,2,1800
c_7224439294,1,1800
c_7224622426,1,1800
