Column1.id,Column1.sqft,Column1.price
c_7223042604,600,1300
c_7223698386,500,1300
c_7224024275,750,1300
c_7224158334,600,1300
k_1512491005,284,1309
c_7188257941,200,1325
c_7196752716,540,1325
c_7202509957,230,1325
c_7207943252,200,1325
c_7219308342,400,1325
c_7193702036,500,1345
c_7203501131,500,1345
c_7220317659,1100,1345
c_7192692491,700,1350
c_7193260604,750,1350
c_7195510505,550,1350
c_7195659694,450,1350
c_7196438270,600,1350
c_7197681714,750,1350
c_7198338122,750,1350
c_7198372757,700,1350
c_7199764804,360,1350
c_7199831893,500,1350
c_7201404854,360,1350
c_7201882887,750,1350
c_7203879574,500,1350
c_7204747257,1000,1350
c_7205574530,500,1350
c_7206000889,750,1350
c_7207341055,600,1350
c_7207465048,500,1350
c_7208010012,500,1350
c_7209689402,575,1350
c_7209731146,815,1350
c_7210123688,750,1350
c_7210694082,800,1350
c_7210700519,300,1350
c_7212349591,550,1350
c_7213602032,750,1350
c_7213604216,600,1350
c_7216318348,750,1350
c_7217029376,750,1350
c_7218445331,750,1350
c_7219297038,750,1350
c_7221471524,750,1350
c_7221726141,600,1350
c_7221990462,750,1350
c_7222666342,750,1350
c_7223957673,1100,1350
c_7224275811,700,1350
c_7224649751,750,1350
k_1517871400,400,1350
k_1517871962,300,1350
c_7179461948,3,1365
c_7190424630,536,1365
c_7224603422,270,1365
c_7211542208,500,1370
c_7186754997,595,1375
c_7197152868,1000,1375
c_7198397642,700,1375
c_7198904141,1000,1375
c_7199306418,750,1375
c_7205671658,800,1375
c_7209721098,400,1375
c_7186051131,780,1380
c_7196874357,800,1380
c_7215272765,500,1380
c_7193401269,800,1385
c_7224550261,780,1385
c_7183397857,700,1390
c_7206382575,800,1390
c_7206737293,800,1390
c_7211505701,400,1390
c_7221745568,360,1390
c_7223918737,620,1390
c_7225111528,620,1390
c_7186681534,250,1395
c_7187820591,450,1395
c_7188257377,1000,1395
c_7194995143,500,1395
c_7200794547,500,1395
c_7202930254,500,1395
c_7206146889,800,1395
c_7206451636,400,1395
c_7207940614,250,1395
c_7211798863,500,1395
c_7217451826,400,1395
c_7217843768,550,1395
c_7219011728,300,1395
c_7219026823,400,1395
c_7219607939,600,1395
c_7219846369,700,1395
k_1517796935,500,1395
c_7190421614,596,1399
c_7212253392,500,1399
c_7212255898,500,1399
c_7213209759,596,1399
c_7175427670,818,1400
c_7175905009,500,1400
c_7176075877,600,1400
c_7182810137,850,1400
c_7185153399,500,1400
c_7190814326,700,1400
c_7193015656,1000,1400
c_7196475728,600,1400
c_7196605792,400,1400
c_7196960226,610,1400
c_7197456935,700,1400
c_7198460047,450,1400
c_7198478931,500,1400
c_7198767400,210,1400
c_7198958105,500,1400
c_7200742144,575,1400
c_7202028251,500,1400
c_7202391228,800,1400
c_7203146760,800,1400
c_7203875971,397,1400
c_7204292626,400,1400
c_7204605069,600,1400
c_7204860463,650,1400
c_7205705636,500,1400
c_7205964989,700,1400
c_7207633079,566,1400
c_7209181492,450,1400
c_7210177172,520,1400
c_7210479085,565,1400
c_7210636666,770,1400
c_7211141035,400,1400
c_7211957097,650,1400
c_7212289271,500,1400
c_7212755072,500,1400
c_7213103944,300,1400
c_7213228289,500,1400
c_7214189379,600,1400
c_7215071221,500,1400
c_7216715950,450,1400
c_7217209450,590,1400
c_7217317858,670,1400
c_7217414340,700,1400
c_7218208159,520,1400
c_7218325565,800,1400
c_7218328669,800,1400
c_7218447441,450,1400
c_7219191060,500,1400
c_7220352381,600,1400
c_7220565451,402,1400
c_7220838542,600,1400
c_7220846779,576,1400
c_7220848592,650,1400
c_7220934131,399,1400
c_7220944373,818,1400
c_7221896897,330,1400
c_7222259663,550,1400
c_7222283548,600,1400
c_7222423327,320,1400
c_7222897863,1000,1400
c_7223004028,350,1400
c_7223898470,800,1400
c_7223983682,900,1400
c_7224314960,750,1400
c_7224783375,500,1400
k_1475831899,400,1400
k_1517836719,1500,1405
c_7210226144,500,1425
c_7210226948,500,1425
c_7215839243,380,1425
c_7202709046,450,1435
c_7209970109,380,1445
c_7221711665,380,1445
k_1505787809,372,1449
k_1512491488,400,1449
c_7191990935,550,1450
c_7195785344,600,1450
c_7196074103,550,1450
c_7196398128,550,1450
c_7196540955,550,1450
c_7197148816,950,1450
c_7197449613,900,1450
c_7198365080,550,1450
c_7198406143,550,1450
c_7200342813,680,1450
c_7200675082,410,1450
c_7201175888,1000,1450
c_7203883419,450,1450
c_7204277373,550,1450
c_7205443472,850,1450
c_7206345120,650,1450
c_7206504561,650,1450
c_7207419507,420,1450
c_7208389905,400,1450
c_7208560310,350,1450
c_7208568083,735,1450
c_7209438032,400,1450
c_7212317198,1000,1450
c_7213608569,850,1450
c_7219189144,700,1450
c_7220032159,600,1450
c_7221736766,397,1450
c_7222046342,400,1450
c_7222054121,700,1450
c_7222190887,550,1450
c_7222292132,900,1450
c_7223005328,1200,1450
c_7223822934,360,1450
c_7224891736,550,1450
c_7225035854,430,1450
c_7225116027,850,1450
k_1516246471,400,1450
k_1517858700,400,1450
k_1517870421,400,1450
k_1505746770,380,1459
c_7201700434,300,1470
k_1517773141,550,1470
c_7176237571,225,1475
c_7194464554,375,1475
c_7194966180,750,1475
c_7200573813,600,1475
c_7206603448,397,1475
c_7210917201,600,1475
c_7221492998,399,1475
c_7223249722,499,1475
k_1505774565,389,1479
c_7199635566,500,1480
c_7204650314,400,1480
c_7206426907,610,1480
c_7224884325,884,1485
c_7214605010,650,1487
c_7209462860,500,1490
c_7188201340,380,1495
c_7189124725,500,1495
c_7189146472,600,1495
c_7194263365,750,1495
c_7195824050,710,1495
c_7196676591,650,1495
c_7196857739,500,1495
c_7198331681,850,1495
c_7201414273,400,1495
c_7203730348,400,1495
c_7204895894,650,1495
c_7205477529,500,1495
c_7205636950,650,1495
c_7206128423,750,1495
c_7206140253,500,1495
c_7206562142,500,1495
c_7207394922,500,1495
c_7207396531,500,1495
c_7208795964,500,1495
c_7209522558,500,1495
c_7209523578,500,1495
c_7209898884,650,1495
c_7210326515,588,1495
c_7212015818,380,1495
c_7213841639,550,1495
c_7214059307,550,1495
c_7214304200,550,1495
c_7214364298,400,1495
c_7215241126,550,1495
c_7215683623,550,1495
c_7216370823,550,1495
c_7216618856,550,1495
c_7216887153,500,1495
c_7217147484,550,1495
c_7220603052,700,1495
c_7221334777,400,1495
c_7224558224,900,1495
k_1517854757,800,1495
c_7192346534,650,1499
c_7194356132,500,1499
c_7200845004,500,1499
c_7205885159,350,1499
c_7186236614,800,1500
c_7186696919,800,1500
c_7188280518,450,1500
c_7188500650,450,1500
c_7188839092,770,1500
c_7191219182,800,1500
c_7192756829,652,1500
c_7192939527,750,1500
c_7194467538,800,1500
c_7194819542,800,1500
c_7194905127,800,1500
c_7196099432,450,1500
c_7198527189,500,1500
c_7199325294,600,1500
c_7199688154,530,1500
c_7199821120,770,1500
c_7199975714,650,1500
c_7200000039,350,1500
c_7200159093,500,1500
c_7200651710,680,1500
c_7201595558,500,1500
c_7201929125,405,1500
c_7202031014,503,1500
c_7202088113,540,1500
c_7202193115,450,1500
c_7202225212,650,1500
c_7202259010,500,1500
c_7202519582,550,1500
c_7202737063,700950,1500
c_7202766276,500,1500
c_7202996317,678,1500
c_7203212829,800,1500
c_7204642547,650,1500
c_7205241339,450,1500
c_7205357698,650,1500
c_7205455945,450,1500
c_7205472758,1000,1500
c_7205701662,650,1500
c_7205813263,308,1500
c_7205830918,650,1500
c_7205875694,500,1500
c_7206043876,450,1500
c_7206053459,80000,1500
c_7206198213,549,1500
c_7206198365,500,1500
c_7206226876,500,1500
c_7206421057,550,1500
c_7206490347,650,1500
c_7207009540,450,1500
c_7207282334,500,1500
c_7207321934,500,1500
c_7207759012,500,1500
c_7207766793,400,1500
c_7207787461,1000,1500
c_7207828223,500,1500
c_7207913562,1000,1500
c_7207993123,400,1500
c_7208017605,500,1500
c_7208420668,350,1500
c_7209029928,1400,1500
c_7209439568,430,1500
c_7209495305,600,1500
c_7209503987,650,1500
c_7209757767,750,1500
c_7210039735,700,1500
c_7210041166,350,1500
c_7210062529,350,1500
c_7210314378,650,1500
c_7210736083,1000,1500
c_7211094265,375,1500
c_7211165946,650,1500
c_7211166649,650,1500
c_7211167216,650,1500
c_7211661025,549,1500
c_7212689301,800,1500
c_7212908144,550,1500
c_7213004742,550,1500
c_7213137726,500,1500
c_7213138579,500,1500
c_7213142348,500,1500
c_7213263339,500,1500
c_7213373612,500,1500
c_7213488323,500,1500
c_7213540665,500,1500
c_7213572862,430,1500
c_7213574613,380,1500
c_7213704373,800,1500
c_7213765399,500,1500
c_7213865445,405,1500
c_7213868329,450,1500
c_7213939074,375,1500
c_7214038462,1100,1500
c_7214106705,500,1500
c_7214151943,900,1500
c_7214225595,900,1500
c_7214296376,500,1500
c_7214533629,900,1500
c_7214544826,500,1500
c_7214888455,900,1500
c_7215552023,900,1500
c_7215911901,800,1500
c_7216076927,900,1500
c_7216548205,350,1500
c_7216762968,1000,1500
c_7216767524,613,1500
c_7217187088,900,1500
c_7217464004,500,1500
c_7217496354,600,1500
c_7217811465,500,1500
c_7217999226,600,1500
c_7218053760,1150,1500
c_7218066258,500,1500
c_7218066489,500,1500
c_7218125329,345,1500
c_7218143018,500,1500
c_7218445517,375,1500
c_7218578626,375,1500
c_7218839402,450,1500
c_7218879036,400,1500
c_7219671505,400,1500
c_7219738678,650,1500
c_7219920066,740,1500
c_7220004573,300,1500
c_7220086094,434,1500
c_7220934928,452,1500
c_7221446700,452,1500
c_7221666420,750,1500
c_7221914509,400,1500
c_7221916455,430,1500
c_7221917950,420,1500
c_7222133678,700,1500
c_7222900707,400,1500
c_7223069442,750,1500
c_7223171124,400,1500
c_7223440900,800,1500
c_7223689843,600,1500
c_7223773094,345,1500
c_7223855722,586,1500
c_7224146087,600,1500
c_7224239269,700,1500
c_7224283187,600,1500
c_7224341607,700,1500
c_7224563396,600,1500
c_7224718317,600,1500
c_7224964049,400,1500
c_7225027112,440,1500
k_1508196348,363,1500
k_1513402151,385,1500
k_1514833048,400,1500
k_1517801146,700,1500
k_1517866047,600,1500
k_1517871292,350,1500
k_1517882429,320,1500
k_1517884930,700,1500
k_1517886228,500,1500
c_7192130561,800,1525
k_1505788394,386,1529
k_1507127051,371,1529
c_7202214966,400,1530
c_7204215894,465,1535
c_7214930876,650,1545
c_7215123179,407,1545
k_1505788372,433,1549
c_7178966493,550,1550
c_7180271119,525,1550
c_7188874316,650,1550
c_7192455722,580,1550
c_7192464382,550,1550
c_7192468574,550,1550
c_7192607417,400,1550
c_7194282321,902,1550
c_7194450269,500,1550
c_7197150362,750,1550
c_7199666052,850,1550
c_7200050654,920,1550
c_7200320652,720,1550
c_7200803346,720,1550
c_7201429159,800,1550
c_7201441756,720,1550
c_7202628133,720,1550
c_7203803606,400,1550
c_7204379900,720,1550
c_7205006056,1500,1550
c_7205451052,417,1550
c_7206273891,500,1550
c_7206275376,550,1550
c_7206714081,400,1550
c_7207390425,550,1550
c_7207656601,650,1550
c_7207934753,900,1550
c_7208054170,550,1550
c_7208232764,373,1550
c_7208760456,460,1550
c_7208925589,500,1550
c_7209188014,397,1550
c_7209440724,450,1550
c_7209903167,550,1550
c_7209918907,550,1550
c_7210113134,500,1550
c_7212733180,900,1550
c_7212998803,750,1550
c_7213152095,900,1550
c_7216669605,600,1550
c_7217481486,360,1550
c_7217897072,400,1550
c_7218397616,400,1550
c_7219645229,700,1550
c_7219670744,375,1550
c_7221132237,555,1550
c_7221304529,450,1550
c_7221594313,400,1550
c_7221919259,523,1550
c_7221920891,400,1550
c_7222732812,550,1550
c_7222846778,400,1550
c_7223170811,375,1550
c_7224199213,523,1550
c_7224282798,700,1550
c_7224911047,400,1550
c_7225034341,430,1550
c_7225036874,440,1550
c_7225041772,648,1550
c_7225046172,430,1550
c_7225047498,530,1550
c_7225129610,450,1550
k_1517787176,400,1550
k_1517803099,360,1550
k_1505787735,422,1559
k_1511215957,470,1559
c_7196044563,2,1560
c_7213680770,500,1560
c_7219424267,650,1569
k_1511014862,636,1569
c_7186977510,550,1570
c_7211963223,520,1570
c_7200389089,600,1575
c_7202657936,520,1575
c_7203566093,600,1575
c_7207134555,600,1575
c_7208435182,400,1575
c_7214286423,800,1575
c_7219992729,650,1575
c_7225024771,430,1575
c_7225051984,500,1575
c_7214562697,800,1577
k_1505774490,393,1579
c_7200772878,400,1580
c_7201337217,500,1580
c_7213575558,430,1580
c_7224255318,450,1580
k_1517794530,402,1580
k_1505779405,371,1585
c_7217511197,1,1589
k_1515567563,425,1589
c_7194149985,600,1590
c_7206731711,486,1590
c_7223203478,700,1590
c_7224985176,520,1590
c_7225050193,430,1590
c_7225156908,520,1590
c_7190204257,400,1595
c_7190814491,850,1595
c_7196215745,550,1595
c_7197546936,580,1595
c_7206845990,850,1595
c_7208687811,850,1595
c_7208830448,700,1595
c_7210174828,500,1595
c_7210254391,400,1595
c_7211204896,400,1595
c_7212999033,400,1595
c_7213576465,523,1595
c_7213776743,400,1595
c_7214397854,400,1595
c_7214408494,400,1595
c_7214626913,600,1595
c_7215085951,400,1595
c_7215536323,400,1595
c_7215955426,400,1595
c_7216109284,1000,1595
c_7216704306,765,1595
c_7216879743,550,1595
c_7217791603,400,1595
c_7221220896,400,1595
c_7221332071,600,1595
c_7224204924,557,1595
c_7224480190,500,1595
c_7224818818,600,1595
k_1505825504,423,1595
c_7219427653,600,1599
c_7225044484,450,1599
k_1505788299,516,1599
k_1511119325,553,1599
c_7172915928,400,1600
c_7173421972,800,1600
c_7174739027,600,1600
c_7181067276,750,1600
c_7188257458,1200,1600
c_7191008833,700,1600
c_7192323312,500,1600
c_7192794149,500,1600
c_7192797539,500,1600
c_7193400302,500,1600
c_7195275431,400,1600
c_7195758325,400,1600
c_7196071801,640,1600
c_7196366443,499,1600
c_7196667487,549,1600
c_7196668128,400,1600
c_7198119489,450,1600
c_7198223610,650,1600
c_7198350151,800,1600
c_7198433250,450,1600
c_7198443426,500,1600
c_7199318960,420,1600
c_7199320979,430,1600
c_7199608514,500,1600
c_7199883456,500,1600
c_7200063260,420,1600
c_7200403860,420,1600
c_7200612095,420,1600
c_7200708329,420,1600
c_7200999218,500,1600
c_7201230840,1000,1600
c_7201259290,800,1600
c_7201700288,650,1600
c_7201932458,450,1600
c_7201932705,450,1600
c_7202062339,500,1600
c_7202749406,650,1600
c_7203129922,400,1600
c_7203492309,500,1600
c_7203530977,500,1600
c_7203906000,650,1600
c_7203907376,900,1600
c_7203922481,458,1600
c_7204147909,550,1600
c_7204294382,500,1600
c_7204295717,500,1600
c_7204296976,800,1600
c_7204396117,750,1600
c_7204441340,650,1600
c_7204873278,700,1600
c_7205032165,500,1600
c_7205456902,438,1600
c_7206354940,700,1600
c_7206500451,700,1600
c_7206963529,1100,1600
c_7206987944,750,1600
c_7206991845,500,1600
c_7207045533,700,1600
c_7207425802,700,1600
c_7207551254,850,1600
c_7207726979,750,1600
c_7207992255,375,1600
c_7208423475,450,1600
c_7208524959,900,1600
c_7208555728,1050,1600
c_7208721101,700,1600
c_7208953246,1000,1600
c_7209135137,496,1600
c_7209160837,496,1600
c_7209222640,496,1600
c_7209376420,811,1600
c_7209382012,496,1600
c_7209444131,530,1600
c_7209445674,560,1600
c_7209536295,500,1600
c_7209684244,600,1600
c_7209786787,700,1600
c_7209799671,1500,1600
c_7210366851,600,1600
c_7210417736,600,1600
c_7210507776,496,1600
c_7210638981,527,1600
c_7210983111,345,1600
c_7211060477,311,1600
c_7211097148,496,1600
c_7211116393,900,1600
c_7211246673,600,1600
c_7211478902,600,1600
c_7211545208,700,1600
c_7211773157,499,1600
c_7211800915,900,1600
c_7212027133,900,1600
c_7212308546,500,1600
c_7212414385,500,1600
c_7213026591,500,1600
c_7213500752,800,1600
c_7213516303,750,1600
c_7213577524,430,1600
c_7214085297,450,1600
c_7214368713,700,1600
c_7214436605,630,1600
c_7214482299,450,1600
c_7214484775,530,1600
c_7214599625,1,1600
c_7214913809,359,1600
c_7214941594,700,1600
c_7215051607,500,1600
c_7215603336,500,1600
c_7215649638,1100,1600
c_7216027484,600,1600
c_7216168088,511,1600
c_7216460370,650,1600
c_7216803530,750,1600
c_7216808449,911,1600
c_7216892670,600,1600
c_7217084669,1050,1600
c_7217129187,600,1600
c_7217297070,600,1600
c_7217412089,400,1600
c_7217820628,467,1600
c_7217823290,472,1600
c_7217868855,500,1600
c_7218095944,318,1600
c_7218320280,500,1600
c_7218329624,500,1600
c_7218343196,700,1600
c_7218608096,800,1600
c_7218849897,359,1600
c_7219437335,500,1600
c_7219650623,400,1600
c_7219654430,700,1600
c_7220281636,500,1600
c_7220813288,1000,1600
c_7220820239,650,1600
c_7221315253,450,1600
c_7221496251,610,1600
c_7221882173,318,1600
c_7221922586,520,1600
c_7221923986,400,1600
c_7221926044,500,1600
c_7221927388,400,1600
c_7222028656,500,1600
c_7222029914,500,1600
c_7222031804,500,1600
c_7222036418,545,1600
c_7222138876,500,1600
c_7222287495,700,1600
c_7222684519,550,1600
c_7222689253,650,1600
c_7223272414,500,1600
c_7224074358,500,1600
c_7224171942,450,1600
c_7224615655,500,1600
c_7224895083,800,1600
c_7225028777,500,1600
c_7225032922,500,1600
c_7225048873,530,1600
c_7225160662,485,1600
c_7225162448,550,1600
k_1513238004,270,1600
k_1517725409,350,1600
k_1517762743,401,1600
k_1517790853,550,1600
k_1517795472,400,1600
k_1517810208,400,1600
k_1517817404,415,1600
k_1517829232,349,1600
k_1517857933,308,1600
k_1517870584,415,1600
k_1517878945,360,1600
k_1508850924,340,1609
k_1510265487,370,1619
c_7188955013,765,1625
c_7210619416,765,1625
c_7220755734,700,1625
c_7221249540,565,1625
c_7221753663,538,1625
k_1475833009,800,1625
k_1512074771,742,1629
c_7220523341,700,1639
k_1513434779,403,1639
c_7206917644,650,1640
c_7214081367,700,1645
c_7221284038,600,1645
c_7222152839,520,1645
c_7222654092,499,1645
c_7222714523,650,1645
c_7224937022,650,1645
c_7223298855,900,1648
c_7210133869,400,1649
c_7210831334,400,1649
c_7212506689,400,1649
c_7214042527,400,1649
k_1505788257,636,1649
c_7185132669,800,1650
c_7185921208,800,1650
c_7190398536,500,1650
c_7190712883,650,1650
c_7191217697,800,1650
c_7192559731,800,1650
c_7192589207,500,1650
c_7192737606,520,1650
c_7192739156,520,1650
c_7193709948,500,1650
c_7194467920,800,1650
c_7196691513,650,1650
c_7196863015,650,1650
c_7196876940,690,1650
c_7197273042,650,1650
c_7197499497,650,1650
c_7198350276,800,1650
c_7198937666,500,1650
c_7199263125,400,1650
c_7199301541,650,1650
c_7199322360,430,1650
c_7199325248,450,1650
c_7199327227,430,1650
c_7199329647,550,1650
c_7199806560,650,1650
c_7199899116,375,1650
c_7199899803,400,1650
c_7200337400,318,1650
c_7200441339,523,1650
c_7200639206,369,1650
c_7200730898,800,1650
c_7200963492,700,1650
c_7201806250,400,1650
c_7203178475,500,1650
c_7203802784,375,1650
c_7204431393,400,1650
c_7204572912,500,1650
c_7204636570,500,1650
c_7205308565,650,1650
c_7205752940,650,1650
c_7205892132,460,1650
c_7205892480,359,1650
c_7206154381,318,1650
c_7206220191,500,1650
c_7206302553,496,1650
c_7206322847,400,1650
c_7206324821,496,1650
c_7206328951,496,1650
c_7206357996,330,1650
c_7206361216,380,1650
c_7206373477,700,1650
c_7206481058,700,1650
c_7206629396,420,1650
c_7206630099,400,1650
c_7206713827,375,1650
c_7206802263,400,1650
c_7207224848,400,1650
c_7207353416,500,1650
c_7207383110,400,1650
c_7207387177,460,1650
c_7207530460,500,1650
c_7207649815,600,1650
c_7207879079,400,1650
c_7208208788,400,1650
c_7208299138,550,1650
c_7208581190,650,1650
c_7208790052,600,1650
c_7208918682,400,1650
c_7209067395,850,1650
c_7209135489,400,1650
c_7209328927,496,1650
c_7209437277,850,1650
c_7209447398,467,1650
c_7209450439,450,1650
c_7209547739,400,1650
c_7209642439,400,1650
c_7209718836,850,1650
c_7209865575,417,1650
c_7210098455,850,1650
c_7210247638,900,1650
c_7210268109,550,1650
c_7210370993,400,1650
c_7211072341,650,1650
c_7211566221,499,1650
c_7211653864,800,1650
c_7211691991,400,1650
c_7211994151,400,1650
c_7212013473,524,1650
c_7212229293,600,1650
c_7213450928,700,1650
c_7213487340,900,1650
c_7213494408,650,1650
c_7213770108,600,1650
c_7214487066,467,1650
c_7214504878,490,1650
c_7214509703,450,1650
c_7214511263,540,1650
c_7214919976,318,1650
c_7215798115,981,1650
c_7216016996,981,1650
c_7216176546,500,1650
c_7216799876,670,1650
c_7217361292,550,1650
c_7217431483,500,1650
c_7217467625,580,1650
c_7217826982,750,1650
c_7218180754,600,1650
c_7219088581,580,1650
c_7219306746,650,1650
c_7219717141,520,1650
c_7220040827,400,1650
c_7221195061,600,1650
c_7221929063,530,1650
c_7221930679,520,1650
c_7222042428,550,1650
c_7222520701,534,1650
c_7222867694,500,1650
c_7223170705,475,1650
c_7223434570,699,1650
c_7225037659,500,1650
c_7225109812,750,1650
c_7225126322,520,1650
c_7225164411,453,1650
k_1502301137,750,1650
k_1503144738,600,1650
k_1505745917,365,1650
k_1517744938,450,1650
k_1517841048,345,1650
k_1517866538,400,1650
k_1517885077,400,1650
k_1517888546,400,1650
k_1517891317,350,1650
k_1512490771,425,1659
c_7205148882,800,1665
c_7199299045,700,1670
c_7206880270,800,1670
c_7187089549,650,1675
c_7193074426,650,1675
c_7193227771,650,1675
c_7194889588,650,1675
c_7197154981,600,1675
c_7199120144,800,1675
c_7206710231,640,1675
c_7206712942,650,1675
c_7220431202,485,1675
c_7221933055,500,1675
c_7222671049,485,1675
c_7223132268,550,1675
c_7224208938,485,1675
k_1517810452,542,1675
k_1505746756,564,1679
k_1508850890,603,1679
c_7203410648,635,1680
c_7206245603,700,1680
c_7211099326,440,1680
c_7213291100,512,1680
c_7214022471,440,1680
c_7214512752,430,1680
c_7216065931,700,1680
c_7216602055,700,1680
c_7217191587,700,1680
c_7217795499,700,1680
c_7218450425,440,1680
c_7218584470,440,1680
c_7219458858,700,1680
c_7221617587,700,1680
c_7222771345,730,1680
c_7223717695,700,1680
c_7224812162,700,1680
c_7183880329,500,1690
c_7194263497,790,1690
c_7200084562,400,1690
c_7200822769,400,1690
c_7201264665,400,1690
c_7201458545,400,1690
c_7201866592,400,1690
c_7201996134,400,1690
c_7202441687,400,1690
c_7202611854,400,1690
c_7203086660,400,1690
c_7203319284,400,1690
c_7203680993,400,1690
c_7203823990,400,1690
c_7203899406,400,1690
c_7204239447,400,1690
c_7204543756,400,1690
c_7204836763,400,1690
c_7205160304,400,1690
c_7205467888,400,1690
c_7205864353,400,1690
c_7208044950,550,1690
c_7209119699,550,1690
c_7209703180,550,1690
c_7210294696,550,1690
c_7210883672,550,1690
c_7211474701,550,1690
c_7212042321,550,1690
c_7212507971,500,1690
c_7212602786,550,1690
c_7213289213,550,1690
c_7213774784,550,1690
c_7214441601,550,1690
c_7216718162,585,1690
c_7191811967,500,1695
c_7195836783,560,1695
c_7197215739,675,1695
c_7198882741,550,1695
c_7200177573,850,1695
c_7200195301,525,1695
c_7200303264,700,1695
c_7201731319,850,1695
c_7202605798,500,1695
c_7204373860,1000,1695
c_7204530037,850,1695
c_7205283179,450,1695
c_7207032943,550,1695
c_7209096172,535,1695
c_7209899544,525,1695
c_7210103063,850,1695
c_7210893848,900,1695
c_7211158084,1000,1695
c_7211236198,600,1695
c_7211902818,600,1695
c_7213194150,500,1695
c_7214401002,850,1695
c_7214407570,600,1695
c_7214595505,650,1695
c_7215569539,650,1695
c_7215834709,600,1695
c_7217238972,500,1695
c_7217998278,600,1695
c_7218570112,600,1695
c_7218871248,500,1695
c_7219717446,700,1695
c_7221009266,650,1695
c_7221184668,500,1695
c_7221585282,800,1695
c_7221636491,550,1695
c_7221935003,520,1695
c_7223994950,800,1695
c_7224446723,580,1695
c_7225022201,520,1695
k_1508213406,323,1695
k_1517874443,700,1695
c_7184244755,700,1699
c_7192230692,600,1699
c_7192549632,600,1699
c_7193189844,600,1699
c_7193361170,600,1699
c_7194743203,600,1699
c_7195330014,600,1699
c_7198360237,500,1699
c_7198573442,600,1699
c_7199075376,400,1699
c_7199334902,550,1699
c_7199431318,600,1699
c_7199461259,400,1699
c_7199534860,600,1699
c_7200065091,600,1699
c_7200468956,600,1699
c_7204722717,850,1699
c_7206772688,850,1699
c_7208921416,850,1699
c_7211026178,600,1699
c_7211038525,850,1699
c_7211239170,600,1699
c_7211396095,600,1699
c_7211456595,600,1699
c_7211970984,600,1699
c_7212457089,600,1699
c_7219842267,500,1699
c_7220310734,650,1699
k_1505787881,520,1699
k_1505827523,850,1699
k_1506749795,645,1699
k_1517744761,577,1699
c_7175458670,750,1700
c_7175546472,540,1700
c_7182057438,600,1700
c_7186141483,500,1700
c_7188377413,430,1700
c_7188860659,450,1700
c_7188860901,500,1700
c_7189257102,540,1700
c_7189563813,402,1700
c_7190883499,450,1700
c_7191013758,351,1700
c_7192317335,1800,1700
c_7192443136,550,1700
c_7193924895,500,1700
c_7194686553,499,1700
c_7195830443,1000,1700
c_7195978799,900,1700
c_7196624378,528,1700
c_7196634410,402,1700
c_7196639493,410,1700
c_7197153645,500,1700
c_7197473701,700,1700
c_7197616170,500,1700
c_7198156673,1,1700
c_7198198630,990,1700
c_7198242888,900,1700
c_7198340076,1071,1700
c_7199215690,650,1700
c_7199303536,700,1700
c_7199336254,530,1700
c_7199338810,450,1700
c_7199346664,515,1700
c_7199349058,450,1700
c_7199989212,1000,1700
c_7200214833,460,1700
c_7200234080,550,1700
c_7200324140,359,1700
c_7201022350,650,1700
c_7201637281,500,1700
c_7201931620,572,1700
c_7201931947,572,1700
c_7201933682,530,1700
c_7202138192,495,1700
c_7202197249,430,1700
c_7202250845,600,1700
c_7202846635,800,1700
c_7202867482,550,1700
c_7202888693,650,1700
c_7202994011,650,1700
c_7203080128,495,1700
c_7203118076,499,1700
c_7203413406,504,1700
c_7204168140,503,1700
c_7205035536,407,1700
c_7205710754,700,1700
c_7205838665,345,1700
c_7205871118,850,1700
c_7206043448,1060,1700
c_7206401174,500,1700
c_7206405226,505,1700
c_7206426339,1000,1700
c_7206438483,850,1700
c_7206484322,1070,1700
c_7206560366,990,1700
c_7206713205,1000,1700
c_7206751771,1800,1700
c_7207238307,850,1700
c_7207341234,700,1700
c_7207610704,850,1700
c_7207812461,500,1700
c_7208113967,850,1700
c_7208320680,550,1700
c_7208800679,800,1700
c_7209453769,450,1700
c_7209454813,520,1700
c_7209470672,450,1700
c_7209471978,540,1700
c_7209583846,810,1700
c_7210224001,60,1700
c_7210445754,754,1700
c_7210559458,650,1700
c_7210563186,650,1700
c_7210704065,700,1700
c_7212133934,570,1700
c_7212837118,700,1700
c_7213028226,1250,1700
c_7213589906,600,1700
c_7213603381,600,1700
c_7214136609,520,1700
c_7214278443,600,1700
c_7214474152,511,1700
c_7214760075,865,1700
c_7214972371,865,1700
c_7215343482,550,1700
c_7215415553,1000,1700
c_7215488533,600,1700
c_7215860522,600,1700
c_7216433683,702,1700
c_7216887249,571,1700
c_7216913738,700,1700
c_7217034887,596,1700
c_7217053524,900,1700
c_7218203023,600,1700
c_7218770223,542,1700
c_7218786495,950,1700
c_7218965639,479,1700
c_7218975435,750,1700
c_7219075576,700,1700
c_7219671122,500,1700
c_7219691728,530,1700
c_7219828559,600,1700
c_7219834632,600,1700
c_7220744386,600,1700
c_7220829522,544,1700
c_7221045132,700,1700
c_7221077642,500,1700
c_7221133861,450,1700
c_7221498357,505,1700
c_7221589677,700,1700
c_7221937319,520,1700
c_7221939882,530,1700
c_7222006117,577,1700
c_7222037598,665,1700
c_7223058389,750,1700
c_7223131026,550,1700
c_7223171005,500,1700
c_7223355993,700,1700
c_7223685414,700,1700
